source_kind,csv_path,window_index,trip_id,segment_id,window_id,timestamp,anomaly_type,risk_score,risk_level,prediction_confidence,estimated_cycles_to_failure,estimated_failure_probability,key_signal_count,notes,has_proxy_decisions_path,proxy_decisions_path,has_proxy_provenance_note,selected_for_eval,selection_reason
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,77,trip_0017,trip_0017_seg_001,trip_0017_seg_001__w006,2017-07-24T06:33:19Z,air_intake_maf_anomaly,0.1441,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,78,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w000,2017-07-26T05:50:00Z,cooling_degradation,0.5753,Medium,0.8002,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,79,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w001,2017-07-26T06:00:08Z,cooling_degradation,0.088,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,80,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w002,2017-07-26T06:10:16Z,cooling_degradation,0.0432,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,81,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w003,2017-07-26T06:20:24Z,air_intake_maf_anomaly,0.1048,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,82,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w004,2017-07-26T06:30:32Z,cooling_degradation,0.1538,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,83,trip_0018,trip_0018_seg_001,trip_0018_seg_001__w005,2017-07-26T06:40:40Z,air_intake_maf_anomaly,0.1326,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,84,trip_0019,trip_0019_seg_001,trip_0019_seg_001__w000,2017-07-26T17:00:00Z,cooling_degradation,0.3715,Low,0.8896,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,85,trip_0019,trip_0019_seg_001,trip_0019_seg_001__w001,2017-07-26T17:10:08Z,air_intake_maf_anomaly,0.1596,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,86,trip_0019,trip_0019_seg_001,trip_0019_seg_001__w002,2017-07-26T17:20:16Z,air_intake_maf_anomaly,0.2452,Low,0.9284,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,87,trip_0019,trip_0019_seg_001,trip_0019_seg_001__w003,2017-07-26T17:30:24Z,air_intake_maf_anomaly,0.1531,Low,0.9475,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,88,trip_0019,trip_0019_seg_001,trip_0019_seg_001__w004,2017-07-26T17:40:32Z,air_intake_maf_anomaly,0.118,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,89,trip_0020,trip_0020_seg_001,trip_0020_seg_001__w000,2017-07-27T06:53:33Z,cooling_degradation,0.823,Medium,0.7181,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,90,trip_0021,trip_0021_seg_001,trip_0021_seg_001__w000,2017-07-27T19:21:25Z,cooling_degradation,0.4843,Medium,0.8432,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,91,trip_0021,trip_0021_seg_001,trip_0021_seg_001__w001,2017-07-27T19:31:33Z,cooling_degradation,0.245,Low,0.9255,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,92,trip_0022,trip_0022_seg_001,trip_0022_seg_001__w000,2017-07-28T06:46:23Z,cooling_degradation,0.5021,Medium,0.842,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,93,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w000,2017-07-28T15:45:08Z,cooling_degradation,0.1957,Low,0.9358,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,94,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w001,2017-07-28T15:55:16Z,cooling_degradation,0.1688,Low,0.9482,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,95,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w002,2017-07-28T16:05:24Z,cooling_degradation,0.0763,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,96,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w003,2017-07-28T16:15:32Z,cooling_degradation,0.8032,Medium,0.7349,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,97,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w004,2017-07-28T16:25:40Z,cooling_degradation,0.4,Low,0.8754,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,98,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w005,2017-07-28T16:35:48Z,air_intake_maf_anomaly,0.1835,Low,0.939,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,99,trip_0023,trip_0023_seg_001,trip_0023_seg_001__w006,2017-07-28T16:45:56Z,air_intake_maf_anomaly,0.0728,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,100,trip_0023,trip_0023_seg_002,trip_0023_seg_002__w000,2017-07-28T16:56:30Z,cooling_degradation,0.1011,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,101,trip_0023,trip_0023_seg_002,trip_0023_seg_002__w001,2017-07-28T17:06:38Z,cooling_degradation,0.098,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,102,trip_0023,trip_0023_seg_002,trip_0023_seg_002__w002,2017-07-28T17:16:46Z,cooling_degradation,0.1605,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,103,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w000,2017-07-31T05:38:48Z,cooling_degradation,0.6585,Medium,0.7865,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,104,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w001,2017-07-31T05:48:56Z,cooling_degradation,0.2571,Low,0.9185,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,105,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w002,2017-07-31T05:59:04Z,air_intake_maf_anomaly,0.0977,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,106,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w003,2017-07-31T06:09:12Z,cooling_degradation,0.1452,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,107,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w004,2017-07-31T06:19:20Z,air_intake_maf_anomaly,0.1494,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,108,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w005,2017-07-31T06:29:28Z,air_intake_maf_anomaly,0.1833,Low,0.9394,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,109,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w006,2017-07-31T06:39:36Z,air_intake_maf_anomaly,0.1415,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,110,trip_0024,trip_0024_seg_001,trip_0024_seg_001__w007,2017-07-31T06:49:44Z,cooling_degradation,0.1613,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,111,trip_0025,trip_0025_seg_001,trip_0025_seg_001__w000,2017-07-31T18:02:55Z,cooling_degradation,0.8587,Medium,0.707,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,112,trip_0025,trip_0025_seg_001,trip_0025_seg_001__w001,2017-07-31T18:13:03Z,cooling_degradation,0.3975,Low,0.8771,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,113,trip_0026,trip_0026_seg_001,trip_0026_seg_001__w000,2017-08-01T06:52:59Z,cooling_degradation,0.6714,Medium,0.7619,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,114,trip_0026,trip_0026_seg_001,trip_0026_seg_001__w001,2017-08-01T07:03:07Z,cooling_degradation,0.3449,Low,0.8838,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,115,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w000,2017-08-01T16:35:09Z,cooling_degradation,0.3496,Low,0.8909,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,116,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w001,2017-08-01T16:45:17Z,cooling_degradation,0.1825,Low,0.9429,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,117,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w002,2017-08-01T16:55:25Z,air_intake_maf_anomaly,0.3525,Low,0.8904,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,118,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w003,2017-08-01T17:05:33Z,air_intake_maf_anomaly,0.1179,Low,0.95,,0.0031,4,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,119,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w004,2017-08-01T17:15:41Z,air_intake_maf_anomaly,0.0881,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,120,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w005,2017-08-01T17:25:49Z,air_intake_maf_anomaly,0.1166,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
feature_proxy_pair,prompt_eval_iat_20260802__4s3_iat_low_range__high_fault,121,trip_0027,trip_0027_seg_001,trip_0027_seg_001__w006,2017-08-01T17:35:57Z,air_intake_maf_anomaly,0.1105,Low,0.95,,0.0031,5,Failure estimate is a linear projection of trip-level mean risk to the High-risk threshold (0.9000); it is not a calibrated probability of mechanical failure. | estimated_failure_probability is the model-based probability of crossing that threshold within the next 10 trips. | No positive trip-level risk trend was observed; no threshold crossing cycle is projected.,True,data/processed/runs/prompt_eval_iat_20260802__4s3_iat_low_range__high_fault/proxy/70_decisions/proxy_decisions.csv,False,False,
